ENT,SEXO,EDAD,P3_6,P3_7,P3_8,P3_11,P3_12_1,P3_12_2,P3_12_3,P3_12_4,P3_12_5,P3_12_6,P3_12_7,P3_12_8,P3_13,P3_14,P3_15,P3_16,P3_17_1,P3_17_2,P3_17_3,P3_17_4,P3_17_5,P3_17_6,P3_17_7,P3_17_8,P3_18,P3_20,P3_23,P3_24,P3_25_1,P3_25_2,P3_25_3,P3_25_4,P3_25_5,P3_26,FACTOR,P3_13_w,P3_7_w,P3_8_w,P3_11_w,P3_12_1_w,P3_12_2_w,P3_12_3_w,P3_12_4_w,P3_12_5_w,P3_12_6_w,P3_12_7_w,P3_12_8_w,P3_14_w,P3_16_w,P3_17_1_w,P3_17_2_w,P3_17_3_w,P3_17_4_w,P3_17_5_w,P3_17_6_w,P3_17_7_w,P3_17_8_w,P3_20_w,P3_23_w,Region,gender_string,P3_6_string,P3_15_string
23,2,6,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3121,3121.0,3121.0,,3121.0,0.0,0.0,3121.0,0.0,0.0,0.0,0.0,0.0,3121,,,,,,,,,,3121.0,3121.0,Southeast,female,public,public
23,1,16,,,,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,4,3121,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,2,19,,,,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,4,3121,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,3,3121,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,1,10,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,3074,0.0,3074.0,,3074.0,3074.0,0.0,0.0,0.0,3074.0,0.0,0.0,0.0,3074,,,,,,,,,,3074.0,3074.0,Southeast,male,public,public
23,2,22,2.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,3074,0.0,3074.0,,3074.0,3074.0,3074.0,0.0,3074.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Southeast,female,private,public
23,2,7,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2056,2056.0,2056.0,,2056.0,0.0,0.0,0.0,2056.0,0.0,0.0,0.0,0.0,2056,,,,,,,,,,2056.0,2056.0,Southeast,female,public,public
23,1,21,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,2,2056,2056.0,2056.0,,2056.0,2056.0,2056.0,0.0,2056.0,0.0,0.0,0.0,0.0,2056,,,,,,,,,,2056.0,0.0,Southeast,male,public,public
23,2,22,2.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,2056,0.0,2056.0,,2056.0,2056.0,2056.0,0.0,2056.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Southeast,female,private,public
23,1,15,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,4339,0.0,4339.0,,4339.0,0.0,0.0,0.0,4339.0,0.0,0.0,0.0,0.0,4339,,,,,,,,,,4339.0,0.0,Southeast,male,public,public
23,2,19,,,,,,,,,,,,,,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,3118,,,,,,,,,,,,,0,3118.0,0.0,0.0,0.0,0.0,0.0,0.0,3118.0,0.0,,,Southeast,female,public,public
23,1,29,2.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,3118,3118.0,3118.0,,3118.0,3118.0,3118.0,0.0,3118.0,0.0,0.0,0.0,0.0,3118,,,,,,,,,,3118.0,0.0,Southeast,male,private,private
23,1,12,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3228,,3228.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3228.0,3228,,,,,,,,,,3228.0,3228.0,Southeast,male,public,public
23,2,14,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3228,,3228.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3228.0,3228,,,,,,,,,,3228.0,3228.0,Southeast,female,public,public
23,2,29,,,,,,,,,,,,,,0,,0.0,,,,,,,,,8.0,,,,,,,,,4,3228,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,9,2.0,0.0,1.0,,,,,,,,,,,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,5222,,0.0,5222.0,,,,,,,,,,5222,,,,,,,,,,5222.0,5222.0,Southeast,male,private,private
23,1,19,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,3048,0.0,3048.0,,3048.0,0.0,3048.0,0.0,0.0,0.0,0.0,0.0,0.0,3048,,,,,,,,,,3048.0,0.0,Southeast,male,public,public
23,1,4,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4595,0.0,4595.0,,4595.0,0.0,0.0,0.0,4595.0,0.0,0.0,0.0,0.0,4595,,,,,,,,,,4595.0,4595.0,Southeast,male,public,public
23,2,12,2.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3,3389,0.0,3389.0,,3389.0,0.0,0.0,3389.0,0.0,0.0,0.0,0.0,0.0,3389,,,,,,,,,,3389.0,3389.0,Southeast,female,private,private
23,1,16,2.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3,3389,0.0,3389.0,,3389.0,0.0,0.0,3389.0,0.0,0.0,0.0,0.0,0.0,3389,,,,,,,,,,3389.0,3389.0,Southeast,male,private,private
23,1,6,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3574,10722.0,3574.0,,3574.0,0.0,3574.0,0.0,0.0,0.0,0.0,0.0,0.0,3574,,,,,,,,,,3574.0,3574.0,Southeast,male,public,public
23,2,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,1,3574,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,28,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,1,3574,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,2,5,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4031,,4031.0,,4031.0,0.0,0.0,0.0,0.0,0.0,4031.0,0.0,0.0,4031,,,,,,,,,,4031.0,4031.0,Southeast,female,public,public
23,1,13,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,4031,0.0,4031.0,,4031.0,0.0,0.0,0.0,4031.0,0.0,0.0,0.0,0.0,4031,,,,,,,,,,4031.0,4031.0,Southeast,male,public,public
23,2,25,,,,,,,,,,,,,,1,2.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,4031,,,,,,,,,,,,,4031,,,,,,,,,,4031.0,0.0,Southeast,female,public,private
23,1,28,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,3,4031,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,2,19,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,1.0,,,,,,,,,1,3609,0.0,3609.0,,3609.0,0.0,0.0,0.0,3609.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,6,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2656,,2656.0,,2656.0,0.0,0.0,0.0,0.0,0.0,2656.0,0.0,0.0,2656,,,,,,,,,,2656.0,2656.0,Southeast,male,public,public
23,1,20,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,2656,0.0,2656.0,,2656.0,0.0,0.0,0.0,2656.0,0.0,0.0,0.0,0.0,2656,,,,,,,,,,2656.0,0.0,Southeast,male,public,public
23,2,22,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,3.0,,,,,,,,,1,2656,0.0,2656.0,,2656.0,0.0,2656.0,0.0,2656.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,2,15,,,,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,1,4635,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,2,19,,,,,,,,,,,,,,0,,0.0,,,,,,,,,10.0,,,,,,,,,1,4635,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,6,2.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2576,2576.0,2576.0,,2576.0,0.0,0.0,0.0,2576.0,0.0,0.0,0.0,0.0,2576,,,,,,,,,,2576.0,2576.0,Southeast,male,private,private
23,2,25,2.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,2576,0.0,2576.0,,2576.0,0.0,0.0,0.0,2576.0,0.0,0.0,0.0,0.0,2576,,,,,,,,,,2576.0,0.0,Southeast,female,private,private
23,1,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,3,2576,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,1,3,,,,,,,,,,,,,,0,,0.0,,,,,,,,,12.0,,,,,,,,,3,5525,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,2,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,5525,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,5525,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,1,8,2.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3,4595,0.0,4595.0,,4595.0,4595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4595,,,,,,,,,,4595.0,4595.0,Southeast,male,private,private
23,1,13,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,3517,0.0,3517.0,,3517.0,0.0,0.0,0.0,3517.0,0.0,0.0,0.0,0.0,3517,,,,,,,,,,3517.0,3517.0,Southeast,male,public,public
23,2,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,3517,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,2,22,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,3517,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,2,4,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3259,3259.0,3259.0,,3259.0,0.0,0.0,0.0,3259.0,0.0,0.0,0.0,0.0,3259,,,,,,,,,,3259.0,3259.0,Southeast,female,public,public
23,2,6,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3259,3259.0,3259.0,,3259.0,0.0,0.0,0.0,3259.0,0.0,0.0,0.0,0.0,3259,,,,,,,,,,3259.0,3259.0,Southeast,female,public,public
23,2,7,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3259,3259.0,3259.0,,3259.0,0.0,0.0,0.0,0.0,3259.0,0.0,0.0,0.0,3259,,,,,,,,,,3259.0,3259.0,Southeast,female,public,public
23,1,28,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,3259,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,1,7,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,3589,3589.0,3589.0,,0.0,0.0,0.0,0.0,3589.0,3589.0,0.0,0.0,0.0,3589,,,,,,,,,,3589.0,3589.0,Southeast,male,public,public
23,1,12,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,3589,3589.0,3589.0,,0.0,0.0,0.0,0.0,3589.0,3589.0,0.0,0.0,0.0,3589,,,,,,,,,,0.0,3589.0,Southeast,male,public,public
23,1,24,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,1.0,,,,,,,,,1,3048,0.0,3048.0,,3048.0,0.0,0.0,0.0,3048.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,1,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,5297,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,2,23,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,2633,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,27,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,2633,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,1,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,2478,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,2,27,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,2478,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,15,2.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,2,3906,0.0,3906.0,,3906.0,0.0,3906.0,0.0,0.0,0.0,0.0,0.0,0.0,3906,,,,,,,,,,3906.0,0.0,Southeast,male,private,private
23,2,21,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,2,3906,0.0,3906.0,,3906.0,0.0,3906.0,0.0,3906.0,0.0,0.0,0.0,0.0,3906,,,,,,,,,,3906.0,0.0,Southeast,female,public,public
23,2,5,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,3776,,,,,,,,,,,,,3776,,,,,,,,,,0.0,3776.0,Southeast,female,public,public
23,2,9,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,3776,,3776.0,,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,3776.0,0.0,3776,,,,,,,,,,3776.0,3776.0,Southeast,female,public,public
23,2,10,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,3776,,3776.0,,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,3776.0,0.0,3776,,,,,,,,,,3776.0,3776.0,Southeast,female,public,public
23,2,13,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,3776,,3776.0,,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,3776.0,0.0,3776,,,,,,,,,,3776.0,3776.0,Southeast,female,public,public
23,2,15,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1,3776,,3776.0,,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,3776.0,0.0,3776,,,,,,,,,,3776.0,0.0,Southeast,female,public,public
23,2,11,,,,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,4,4595,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,11,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,3467,3467.0,3467.0,,3467.0,0.0,0.0,0.0,0.0,3467.0,0.0,0.0,0.0,3467,,,,,,,,,,3467.0,3467.0,Southeast,male,public,public
23,2,18,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,3467,0.0,3467.0,,3467.0,0.0,0.0,0.0,3467.0,0.0,0.0,0.0,0.0,3467,,,,,,,,,,3467.0,0.0,Southeast,female,public,public
23,1,22,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,3467,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,1,8,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1,4701,4701.0,4701.0,,4701.0,0.0,0.0,0.0,0.0,4701.0,0.0,0.0,0.0,4701,,,,,,,,,,4701.0,4701.0,Southeast,male,public,public
23,1,28,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2,4701,,,,,,,,,,,,,4701,,,,,,,,,,4701.0,4701.0,Southeast,male,public,public
23,1,22,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,4752,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,2,23,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,4752,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,6,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,3885,3885.0,3885.0,,3885.0,0.0,0.0,0.0,3885.0,0.0,0.0,0.0,0.0,3885,,,,,,,,,,3885.0,3885.0,Southeast,male,public,public
23,2,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,3885,3885.0,3885.0,,3885.0,0.0,0.0,0.0,3885.0,0.0,0.0,0.0,0.0,3885,,,,,,,,,,3885.0,3885.0,Southeast,female,public,public
23,1,13,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,3,3885,3885.0,3885.0,,3885.0,0.0,0.0,0.0,3885.0,0.0,0.0,0.0,0.0,3885,,,,,,,,,,3885.0,0.0,Southeast,male,public,public
23,2,7,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,4635,0.0,4635.0,,4635.0,0.0,4635.0,4635.0,4635.0,4635.0,0.0,0.0,0.0,4635,,,,,,,,,,4635.0,4635.0,Southeast,female,public,public
23,1,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4635,0.0,4635.0,,4635.0,0.0,0.0,0.0,4635.0,0.0,0.0,0.0,0.0,4635,,,,,,,,,,4635.0,4635.0,Southeast,male,public,public
23,2,15,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2,3818,0.0,3818.0,,0.0,0.0,0.0,0.0,3818.0,0.0,0.0,0.0,0.0,3818,,,,,,,,,,0.0,3818.0,Southeast,female,public,public
23,2,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,3074,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,23,2.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,3074,0.0,3074.0,,3074.0,0.0,3074.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Southeast,male,private,public
23,1,8,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,4635,,4635.0,,4635.0,0.0,0.0,0.0,0.0,0.0,4635.0,0.0,0.0,4635,,,,,,,,,,4635.0,4635.0,Southeast,male,public,public
23,1,12,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3,4635,,4635.0,,4635.0,0.0,0.0,0.0,0.0,0.0,4635.0,0.0,0.0,4635,,,,,,,,,,4635.0,4635.0,Southeast,male,public,public
23,1,7,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3074,,3074.0,,3074.0,0.0,0.0,0.0,0.0,0.0,3074.0,0.0,0.0,3074,,,,,,,,,,3074.0,3074.0,Southeast,male,public,public
23,2,20,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,3074,3074.0,3074.0,,3074.0,0.0,3074.0,0.0,3074.0,0.0,0.0,0.0,0.0,3074,,,,,,,,,,3074.0,0.0,Southeast,female,public,public
23,1,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,3,1579,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,2,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,8.0,,,,,,,,,2,1579,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,13,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3048,3048.0,3048.0,,3048.0,0.0,0.0,0.0,3048.0,0.0,0.0,0.0,0.0,3048,,,,,,,,,,3048.0,3048.0,Southeast,male,public,public
23,1,15,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,3048,3048.0,3048.0,,3048.0,3048.0,0.0,0.0,3048.0,0.0,0.0,0.0,0.0,3048,,,,,,,,,,3048.0,0.0,Southeast,male,public,public
23,1,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,1,3048,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,male,public,public
23,1,7,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2705,,2705.0,,2705.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,2705,,,,,,,,,,2705.0,2705.0,Southeast,male,public,public
23,2,27,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,4,2705,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southeast,female,public,public
23,1,16,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,4101,0.0,4101.0,,4101.0,0.0,4101.0,0.0,0.0,0.0,0.0,0.0,0.0,4101,,,,,,,,,,4101.0,0.0,Southeast,male,public,public
